7.075545191764831543e-02,-1.276639699935913086e-01,-1.495780944824218750e-01,5.831478163599967957e-02,2.756664715707302094e-02,-1.186802610754966736e-02,-5.078043788671493530e-02,-3.692853823304176331e-02,-3.658721596002578735e-02,-1.285678595304489136e-01,1.450746506452560425e-01,4.683206975460052490e-02,3.172297403216362000e-02,-1.155208237469196320e-02,7.077314704656600952e-02,-6.780011113733053207e-03,2.268208563327789307e-02,8.621589094400405884e-02,-6.377615034580230713e-02,7.969058305025100708e-02,9.751808643341064453e-02,3.301500901579856873e-02,1.412780731916427612e-01,1.758049614727497101e-02,1.480180174112319946e-01,-6.468615680932998657e-02,-4.814551398158073425e-02,-5.292399972677230835e-02,-6.778717041015625000e-02,-2.705506607890129089e-02,-8.239808678627014160e-02,2.677898481488227844e-02,-7.196510210633277893e-03,9.343176335096359253e-02,9.639570862054824829e-02,-2.859976142644882202e-02,1.148519758135080338e-02,1.083620041608810425e-01,3.358772397041320801e-02,2.453833073377609253e-02,-3.609781339764595032e-02,4.461886733770370483e-02,7.214678078889846802e-02,-1.339345723390579224e-01,2.982451021671295166e-02,2.539352513849735260e-02,2.576703578233718872e-02,-1.176285557448863983e-02,5.014554783701896667e-02,-4.011220857501029968e-02,7.790531963109970093e-02,5.407954752445220947e-02,8.405136317014694214e-02,-4.431749135255813599e-02,5.707091838121414185e-02,2.515998855233192444e-02,2.628797851502895355e-02,-1.117112040519714355e-01,2.499465458095073700e-02,6.336487084627151489e-02,7.013800740242004395e-02,-7.730475626885890961e-03,2.782414294779300690e-02,9.692167514003813267e-04,4.456087574362754822e-02,-3.426623716950416565e-02,-5.640958622097969055e-02,-1.506325043737888336e-02,3.750173375010490417e-02,8.438022434711456299e-02,1.273587066680192947e-02,2.014269493520259857e-02,-1.207623332738876343e-01,-4.550153017044067383e-02,3.633988648653030396e-02,-5.462064966559410095e-02,1.892591826617717743e-02,5.501033738255500793e-02,4.577945917844772339e-02,-1.316432058811187744e-01,9.563114494085311890e-02,-4.447593539953231812e-02,1.357382256537675858e-02,-3.943441808223724365e-02,4.992983490228652954e-02,2.042469568550586700e-02,1.309662312269210815e-01,5.667287856340408325e-02,7.758679799735546112e-03,1.053014993667602539e-01,-8.451341837644577026e-02,9.418592602014541626e-02,2.300341725349426270e-01,2.477099001407623291e-02,-5.690885335206985474e-02,5.977251008152961731e-02,5.101086199283599854e-02,-9.613255411386489868e-02,-2.161492221057415009e-02,1.128499656915664673e-01
-9.529104083776473999e-02,4.018791392445564270e-02,1.165890842676162720e-01,-6.262349337339401245e-02,-3.240389004349708557e-02,5.719155445694923401e-02,9.964461624622344971e-02,3.964213654398918152e-02,-2.723118662834167480e-02,-2.214753627777099609e-02,-6.344752758741378784e-02,-3.385199233889579773e-02,2.040798030793666840e-02,-8.240245282649993896e-02,-8.552938699722290039e-02,2.628195099532604218e-02,4.686647281050682068e-02,-6.177967414259910583e-02,3.969058021903038025e-02,-6.551831960678100586e-02,-5.571477115154266357e-02,-4.384003579616546631e-02,5.293770134449005127e-02,-3.240409493446350098e-02,1.004473716020584106e-01,-5.527385696768760681e-02,1.950552500784397125e-02,1.440186705440282822e-02,1.100616157054901123e-02,1.956498948857188225e-03,-5.993627011775970459e-02,-3.235838189721107483e-02,3.392009995877742767e-03,-3.574155271053314209e-02,-3.884662687778472900e-02,-1.058751419186592102e-01,-7.421121932566165924e-03,9.734977036714553833e-02,9.566367417573928833e-02,-3.287855535745620728e-02,-7.026422768831253052e-02,9.527901560068130493e-02,5.627430602908134460e-02,-6.568720191717147827e-02,4.247259721159934998e-02,4.416507109999656677e-02,5.076311901211738586e-02,1.789971254765987396e-02,-4.742170125246047974e-02,3.368850052356719971e-02,-2.103407494723796844e-02,-3.194054216146469116e-02,-1.221267692744731903e-02,-2.282235771417617798e-02,-2.903366461396217346e-02,-3.348861262202262878e-02,-2.506273612380027771e-02,3.898545727133750916e-02,-2.152037248015403748e-02,4.313044250011444092e-02,-4.120366275310516357e-02,1.469529140740633011e-02,-1.435308344662189484e-02,-1.108174864202737808e-02,-7.848992012441158295e-03,-5.983976647257804871e-02,8.105363696813583374e-02,3.279713913798332214e-02,-5.287479981780052185e-02,4.734295979142189026e-02,1.087657734751701355e-02,3.783662617206573486e-02,3.757654130458831787e-02,-2.408259175717830658e-02,-5.706405639648437500e-02,-6.533192843198776245e-02,1.232777140103280544e-03,-1.616727747023105621e-02,2.738268673419952393e-02,-8.688234537839889526e-02,-1.036802902817726135e-01,-2.735409140586853027e-02,-1.064167469739913940e-01,-2.379593066871166229e-02,-5.104959383606910706e-02,3.893221914768218994e-02,5.747450049966573715e-04,7.791051268577575684e-02,-1.001969873905181885e-01,7.424671947956085205e-02,3.261601924896240234e-02,-5.901170428842306137e-03,4.827270749956369400e-03,9.470444172620773315e-02,2.364057488739490509e-02,1.417011208832263947e-02,5.073022097349166870e-02,-9.898709505796432495e-02,-5.074112210422754288e-03,-7.512602489441633224e-03
1.204844471067190170e-02,-5.099007976241409779e-04,-4.381964355707168579e-02,1.931856572628021240e-02,2.901482582092285156e-02,-4.823143780231475830e-02,4.959904402494430542e-02,-5.607987195253372192e-02,-6.556310504674911499e-02,-2.492086961865425110e-02,4.262339696288108826e-02,-2.597350999712944031e-02,5.858404561877250671e-02,2.709150128066539764e-02,-5.263391137123107910e-02,-4.700354859232902527e-02,6.222788989543914795e-02,3.343840362504124641e-03,-2.397538535296916962e-02,4.410963878035545349e-02,-6.503439694643020630e-02,7.636706344783306122e-03,3.953936509788036346e-03,-3.404555469751358032e-02,5.563855171203613281e-03,-8.137970417737960815e-02,1.034017577767372131e-01,2.095484174787998199e-02,-8.983133733272552490e-02,-6.910326331853866577e-02,-2.430935390293598175e-02,2.782466076314449310e-02,1.088234037160873413e-01,-1.856580004096031189e-02,-6.444624811410903931e-02,5.203149095177650452e-02,3.852967545390129089e-02,1.234032362699508667e-01,-1.033596023917198181e-01,-6.568657606840133667e-02,-1.071612630039453506e-02,-6.837920285761356354e-03,1.119317337870597839e-01,7.677952200174331665e-02,8.857932873070240021e-03,1.752866990864276886e-02,3.816138207912445068e-02,-3.409833461046218872e-02,4.106711596250534058e-02,-2.731529995799064636e-02,-4.696790501475334167e-02,-6.311575323343276978e-02,-1.018611993640661240e-02,2.583950757980346680e-02,1.724051982164382935e-01,-1.932818070054054260e-02,-2.282089553773403168e-02,-1.599049754440784454e-02,1.927255466580390930e-02,-3.625708073377609253e-02,2.264904044568538666e-02,-8.247202262282371521e-03,3.229187428951263428e-02,-9.557260200381278992e-03,5.247751250863075256e-02,-5.065286532044410706e-02,2.830219455063343048e-02,-5.489508807659149170e-02,-1.686539500951766968e-02,4.123371094465255737e-02,-6.066071987152099609e-02,3.457630053162574768e-02,-5.747795104980468750e-02,2.731941640377044678e-02,-2.306230179965496063e-02,-2.143314108252525330e-02,-1.312453486025333405e-02,-5.549149587750434875e-03,-5.622851848602294922e-02,6.186468154191970825e-02,-1.766947656869888306e-02,4.042006656527519226e-02,-2.348124980926513672e-02,-2.734031528234481812e-02,7.031938433647155762e-02,2.863635309040546417e-02,-1.330763567239046097e-02,1.618366986513137817e-01,6.855902820825576782e-02,-4.975529853254556656e-03,-1.100690849125385284e-02,-3.418133035302162170e-02,5.173128470778465271e-02,7.111593615263700485e-03,5.242734681814908981e-03,8.666025847196578979e-02,1.757276244461536407e-02,4.563819617033004761e-02,-2.296277880668640137e-02,3.385577350854873657e-02
-4.010213073343038559e-03,-3.764836862683296204e-02,2.393729984760284424e-02,3.204793436452746391e-03,-2.484687790274620056e-02,-1.145817223004996777e-03,6.599457468837499619e-03,8.990533649921417236e-02,1.558425929397344589e-02,1.279691420495510101e-02,-2.567353658378124237e-02,-4.414882510900497437e-02,-3.237836435437202454e-02,6.247443705797195435e-02,3.130904212594032288e-02,-1.668529212474822998e-02,3.241167217493057251e-02,-1.282238774001598358e-02,-9.214277565479278564e-02,6.412800401449203491e-02,-5.408632382750511169e-02,2.428264915943145752e-02,1.933539099991321564e-02,2.564455009996891022e-02,-6.993612647056579590e-02,-8.138143271207809448e-02,-5.941052921116352081e-03,8.671845309436321259e-03,-3.633084520697593689e-02,-1.273469440639019012e-02,2.421491593122482300e-02,4.727685824036598206e-02,2.104810439050197601e-02,-1.717193797230720520e-02,-5.325904116034507751e-02,1.434441306628286839e-03,-5.160724371671676636e-02,-4.037935752421617508e-03,-2.905233576893806458e-02,-7.499657571315765381e-02,4.098316654562950134e-02,1.242704540491104126e-01,-4.863930493593215942e-02,-6.008275225758552551e-02,-2.000343427062034607e-02,8.882691711187362671e-02,-1.785351708531379700e-02,2.200833056122064590e-03,5.509532615542411804e-02,4.597295075654983521e-02,3.766891313716769218e-04,5.756951123476028442e-02,-9.716942906379699707e-02,1.064721420407295227e-01,4.586612433195114136e-02,-3.489978611469268799e-02,-1.891002431511878967e-02,3.512471169233322144e-02,5.444768071174621582e-02,3.219085931777954102e-02,-4.415183141827583313e-02,-2.491555735468864441e-02,-2.258550748229026794e-02,-7.496882230043411255e-02,-4.916254803538322449e-02,3.672385215759277344e-02,-4.640441015362739563e-02,5.903852730989456177e-02,5.941496230661869049e-03,-3.205263242125511169e-02,2.915254421532154083e-02,-2.463109977543354034e-02,3.829097840934991837e-03,-6.170041859149932861e-02,6.467987596988677979e-02,-4.210712015628814697e-02,-7.586330641061067581e-03,7.955119013786315918e-02,2.931422367691993713e-02,1.378495991230010986e-02,-6.172269582748413086e-02,5.958706885576248169e-02,2.691922336816787720e-02,3.308876603841781616e-02,-1.742145832395181060e-04,-3.510119765996932983e-02,3.147726505994796753e-02,-4.008202254772186279e-02,-4.837528988718986511e-02,1.402614079415798187e-02,1.656898856163024902e-02,-2.220066823065280914e-02,-2.505618520081043243e-02,-3.273475915193557739e-02,-8.090031892061233521e-02,-2.606995403766632080e-02,-8.824494481086730957e-02,-9.654632769525051117e-03,-6.547687202692031860e-02,-2.715551666915416718e-02
1.517111621797084808e-02,-1.166837215423583984e-01,4.296338930726051331e-02,-2.983164414763450623e-02,2.178520336747169495e-02,7.867388427257537842e-02,-8.477465063333511353e-02,3.227718546986579895e-02,-9.000037610530853271e-02,-2.613846771419048309e-02,-9.690289944410324097e-02,-4.597084969282150269e-02,-9.435106068849563599e-03,1.530872378498315811e-02,8.593965321779251099e-03,-7.023971993476152420e-03,-4.600699618458747864e-02,6.611316651105880737e-02,2.294156327843666077e-02,-1.641661114990711212e-02,-7.278423756361007690e-03,6.124419718980789185e-02,4.973974823951721191e-02,5.421041697263717651e-02,-7.940847426652908325e-03,-4.425848275423049927e-02,1.202214160002768040e-03,-5.473861470818519592e-03,-6.700014322996139526e-02,2.099422737956047058e-02,-4.903261363506317139e-02,2.756255120038986206e-02,-2.890920639038085938e-02,-7.452407851815223694e-03,-8.878163993358612061e-03,2.563534677028656006e-02,4.162554070353507996e-02,-1.127458643168210983e-02,-4.704716056585311890e-02,4.267254471778869629e-02,-3.723853453993797302e-02,-7.989303767681121826e-02,1.645430177450180054e-02,-1.868376135826110840e-02,-1.283304207026958466e-02,-2.694769948720932007e-02,-1.639753580093383789e-02,1.159739941358566284e-01,7.953215390443801880e-02,-4.006535932421684265e-02,2.903254237025976181e-03,-3.541472181677818298e-02,-4.000359773635864258e-02,2.534211240708827972e-02,-6.237918976694345474e-03,4.329837113618850708e-02,-1.973958499729633331e-02,-3.878753259778022766e-02,1.973177120089530945e-02,7.057823240756988525e-02,-3.056956641376018524e-02,2.561714965850114822e-03,-7.522239536046981812e-02,2.160868607461452484e-02,9.614616632461547852e-02,4.584910720586776733e-02,6.045014038681983948e-02,4.723355546593666077e-02,7.191538810729980469e-02,-3.477751463651657104e-02,-4.175841808319091797e-02,5.456581339240074158e-02,3.671834245324134827e-02,-2.948970161378383636e-02,2.478717826306819916e-02,-6.066430360078811646e-02,-6.219586357474327087e-02,-4.071962554007768631e-03,4.302995221223682165e-04,4.393577203154563904e-02,-1.209373548626899719e-01,3.791397809982299805e-02,-5.978413298726081848e-02,-8.612656965851783752e-03,1.096356566995382309e-02,6.743554025888442993e-02,-5.626648664474487305e-02,-5.621090158820152283e-02,3.641950711607933044e-02,-1.131285279989242554e-01,6.134142726659774780e-02,5.640841275453567505e-02,4.064357839524745941e-03,6.196279451251029968e-02,-5.459041893482208252e-02,4.771564528346061707e-02,-1.182676032185554504e-01,3.950932621955871582e-02,-3.858413174748420715e-02,-3.493122011423110962e-02
3.244986385107040405e-02,1.290457043796777725e-02,1.065688207745552063e-01,3.356573358178138733e-02,3.099035937339067459e-03,-2.587423473596572876e-02,-8.406544476747512817e-02,2.059576474130153656e-02,-8.404815196990966797e-02,1.355378516018390656e-02,-1.370732323266565800e-03,-9.068799763917922974e-02,2.557455562055110931e-03,-4.061229061335325241e-03,4.667653143405914307e-02,-2.950861304998397827e-02,5.307323881424963474e-04,-3.236738033592700958e-03,-5.049322545528411865e-02,2.710437960922718048e-02,5.830173194408416748e-02,-6.582579016685485840e-02,-1.576757058501243591e-02,1.950436644256114960e-02,-2.475398220121860504e-02,4.163355380296707153e-02,-1.525564026087522507e-02,-1.548495702445507050e-02,5.739113315939903259e-02,1.418619751930236816e-01,3.725302591919898987e-02,-1.050965301692485809e-02,2.470907010138034821e-02,3.631585836410522461e-02,-8.020626008510589600e-02,3.989459574222564697e-02,1.940599828958511353e-02,6.368135660886764526e-02,3.366590663790702820e-02,2.289940230548381805e-02,4.159009829163551331e-02,-8.352299034595489502e-02,6.710529327392578125e-02,3.157861530780792236e-02,-8.392817340791225433e-03,-1.295004971325397491e-02,4.045614600181579590e-02,4.832801967859268188e-02,2.911534532904624939e-02,1.491397768259048462e-01,3.863278031349182129e-02,-2.307854034006595612e-02,-7.074413821101188660e-03,5.974238738417625427e-02,-8.122324198484420776e-02,6.857188791036605835e-02,-2.485966682434082031e-02,5.711928009986877441e-02,-1.635813154280185699e-02,4.915612936019897461e-02,-1.261221617460250854e-02,2.622669003903865814e-02,1.292760856449604034e-02,2.252796106040477753e-02,4.596067965030670166e-02,2.379885129630565643e-02,2.025342360138893127e-02,-2.651027217507362366e-02,-9.640813618898391724e-02,-8.829645812511444092e-02,3.648043051362037659e-02,-3.044599667191505432e-03,6.976414471864700317e-02,-1.405486557632684708e-02,-2.952989935874938965e-02,3.507287427783012390e-02,-2.523520402610301971e-02,5.793205276131629944e-02,-7.919673621654510498e-02,4.521083086729049683e-02,1.391109917312860489e-02,2.541998587548732758e-02,-5.631157662719488144e-03,-1.892236247658729553e-02,-8.532891981303691864e-03,2.532888390123844147e-02,2.888345345854759216e-02,-5.720563605427742004e-02,1.067839264869689941e-01,6.092691794037818909e-02,1.091871559619903564e-01,1.231926120817661285e-02,-6.413776427507400513e-02,5.786936730146408081e-02,4.379946365952491760e-02,1.482667587697505951e-02,8.507122285664081573e-03,1.132207438349723816e-01,2.524732798337936401e-02,-8.324642479419708252e-02
-3.673767670989036560e-02,-2.863101102411746979e-02,4.690228775143623352e-02,-3.159412741661071777e-02,2.229868434369564056e-02,2.321479469537734985e-02,5.206019058823585510e-02,-2.196089550852775574e-02,-2.211805665865540504e-03,4.668667539954185486e-02,-3.957972675561904907e-02,-1.720108278095722198e-02,-2.400878444314002991e-02,2.354152500629425049e-02,-6.399050354957580566e-02,-7.621328812092542648e-03,4.224223271012306213e-02,-1.860910654067993164e-02,4.957610741257667542e-02,7.300046831369400024e-02,9.466144442558288574e-02,-4.611305892467498779e-02,-4.275413975119590759e-02,-6.301110982894897461e-02,-1.718022162094712257e-03,1.683716848492622375e-02,-4.230232443660497665e-03,6.113513559103012085e-02,4.824367910623550415e-02,5.848572775721549988e-02,1.105310320854187012e-01,5.876539647579193115e-02,1.732125878334045410e-02,4.779985919594764709e-02,-2.565520070493221283e-02,2.443314529955387115e-02,3.392256051301956177e-02,-1.190395560115575790e-02,-4.054286330938339233e-02,-9.617306292057037354e-02,-4.743669554591178894e-02,-1.959368027746677399e-02,5.099785327911376953e-02,-8.445829153060913086e-02,3.320083720609545708e-03,-4.346837475895881653e-02,-2.357956767082214355e-02,-2.832408621907234192e-02,4.584272578358650208e-02,-2.479093521833419800e-02,-4.190739989280700684e-02,-7.514023035764694214e-02,-1.091393269598484039e-02,-3.123080357909202576e-02,-7.282410562038421631e-02,1.542315236292779446e-03,4.654896445572376251e-03,2.912577474489808083e-03,-8.510196208953857422e-02,1.644989848136901855e-02,-2.924906834959983826e-02,-5.439827218651771545e-02,2.207943983376026154e-02,-6.507667154073715210e-02,6.352345459163188934e-03,1.105040218681097031e-02,5.888729356229305267e-03,-3.980069607496261597e-02,9.980157017707824707e-02,-3.019169904291629791e-02,8.467387408018112183e-02,-3.849627450108528137e-02,1.370034664869308472e-01,7.663364708423614502e-02,3.058120608329772949e-02,6.937659531831741333e-02,3.635018691420555115e-02,4.855098202824592590e-03,4.081562906503677368e-02,3.679634246509522200e-04,4.768524691462516785e-02,4.008225724101066589e-02,3.059382922947406769e-02,-5.066223815083503723e-02,6.318925321102142334e-02,8.602847903966903687e-02,-6.349614262580871582e-02,-5.322476476430892944e-02,3.116210550069808960e-02,-2.343543060123920441e-02,1.046698018908500671e-01,7.347439229488372803e-02,-5.244405940175056458e-02,-3.933360427618026733e-02,5.553151667118072510e-02,-8.736486546695232391e-03,-9.589844197034835815e-02,1.050089672207832336e-01,4.694468341767787933e-03,-2.650179900228977203e-02
1.193391345441341400e-02,4.873390123248100281e-02,-3.276359289884567261e-02,8.801825344562530518e-02,-5.753361620008945465e-03,-2.212123759090900421e-02,7.761480659246444702e-02,-1.407394185662269592e-02,1.756272278726100922e-02,-3.833918645977973938e-02,4.732971638441085815e-02,3.370761126279830933e-02,-2.163730747997760773e-02,5.804034695029258728e-02,-5.947211291640996933e-03,-5.512012168765068054e-02,-2.196640707552433014e-02,3.584154695272445679e-02,4.333215579390525818e-02,-4.649587720632553101e-02,-1.150110363960266113e-02,5.576012190431356430e-03,1.049478165805339813e-02,-1.628706231713294983e-02,-1.250259112566709518e-02,-4.829688742756843567e-02,-6.847786717116832733e-03,-4.348397627472877502e-02,-1.728237792849540710e-02,-7.286541908979415894e-02,-5.660849437117576599e-02,-6.944647990167140961e-03,-6.009328365325927734e-02,-4.781600553542375565e-03,1.157752517610788345e-02,5.493786931037902832e-02,-4.391445219516754150e-02,1.037062332034111023e-01,5.174653232097625732e-02,5.090198665857315063e-02,4.550826922059059143e-02,-2.416710834950208664e-03,1.428297907114028931e-01,5.774935334920883179e-02,-1.668700017035007477e-02,4.001950472593307495e-02,6.830450892448425293e-02,6.074496544897556305e-03,-6.430654972791671753e-02,2.871200442314147949e-02,2.335694432258605957e-02,9.499922394752502441e-02,-1.069829426705837250e-02,-8.488968759775161743e-02,-6.528645753860473633e-02,2.642950788140296936e-02,6.118219607742503285e-05,-5.548121780157089233e-02,-1.377399731427431107e-02,-4.310177266597747803e-02,-8.001548051834106445e-02,-2.015860751271247864e-02,-1.027526706457138062e-02,-6.814713776111602783e-02,-2.687324956059455872e-02,-3.478122502565383911e-02,-3.701628372073173523e-02,-1.364607084542512894e-02,5.289103463292121887e-02,1.991242915391921997e-02,-2.169463969767093658e-02,-4.532552510499954224e-02,-5.655235424637794495e-02,-8.720812201499938965e-02,-2.283076010644435883e-02,7.192066311836242676e-02,-3.845893964171409607e-02,-4.088991135358810425e-02,4.978070035576820374e-03,3.888154774904251099e-02,9.257912635803222656e-02,-9.973958879709243774e-02,-2.024945244193077087e-02,2.034506015479564667e-02,1.110067032277584076e-02,3.686195611953735352e-02,4.860927350819110870e-03,9.072273969650268555e-03,-3.740971535444259644e-02,1.098181679844856262e-01,6.385286897420883179e-02,3.347860276699066162e-02,2.551899291574954987e-02,-3.682710975408554077e-02,-2.133156545460224152e-02,-3.974728286266326904e-02,6.978793442249298096e-02,4.462756961584091187e-02,-1.626412570476531982e-02,-5.338941887021064758e-02
7.958297431468963623e-02,4.058433324098587036e-02,-7.177091389894485474e-02,1.076002493500709534e-01,-1.274540461599826813e-02,-1.582966744899749756e-01,-3.241093456745147705e-02,-8.338169008493423462e-02,3.633605316281318665e-02,-1.301345066167414188e-03,-1.674995757639408112e-02,-1.700297743082046509e-02,6.191090214997529984e-03,-1.584212668240070343e-02,-9.695445001125335693e-02,-8.212793618440628052e-02,4.203342646360397339e-02,3.959807381033897400e-02,-5.431833211332559586e-03,-4.953668639063835144e-02,-7.437163963913917542e-03,-4.097526147961616516e-02,3.096693195402622223e-02,-1.043661013245582581e-01,6.746055185794830322e-02,6.943842861801385880e-03,2.549454756081104279e-02,-5.016870424151420593e-02,2.050392329692840576e-02,1.127809844911098480e-02,-4.615832120180130005e-02,-3.703393274918198586e-03,1.250245515257120132e-02,-1.984661817550659180e-02,-6.148654595017433167e-02,-6.136056780815124512e-02,5.520497635006904602e-02,8.067868649959564209e-02,3.931879624724388123e-02,-4.698146507143974304e-02,-5.899840034544467926e-03,-5.436025559902191162e-02,-8.220370858907699585e-02,5.359851755201816559e-03,4.884314164519309998e-02,3.240171819925308228e-02,-2.110408991575241089e-02,5.633482336997985840e-02,-3.969373926520347595e-02,5.346021428704261780e-02,2.282513305544853210e-02,-4.366460442543029785e-02,7.604851853102445602e-03,4.392783343791961670e-02,3.012199327349662781e-02,-7.449278235435485840e-02,2.710399590432643890e-02,-1.912900991737842560e-02,9.051735699176788330e-02,7.526884973049163818e-02,-2.954674325883388519e-02,1.753679825924336910e-03,1.111725624650716782e-02,-5.601063370704650879e-03,3.475926443934440613e-02,-2.451267838478088379e-02,-8.857823908329010010e-02,1.275411844253540039e-01,4.819027706980705261e-02,-3.611759468913078308e-02,4.459108039736747742e-02,2.181974239647388458e-02,2.678318414837121964e-03,-1.948375999927520752e-02,-1.253905985504388809e-02,-1.105651855468750000e-01,-1.787655614316463470e-02,8.690288662910461426e-02,-1.779075525701045990e-02,9.955031797289848328e-03,-5.200942605733871460e-02,-5.438067764043807983e-02,5.906981974840164185e-02,1.276310719549655914e-02,1.185277570039033890e-02,-1.971554756164550781e-02,-1.412652549333870411e-03,1.027866154909133911e-01,-5.851310677826404572e-03,2.969007007777690887e-02,6.018267944455146790e-02,-2.838059887290000916e-02,-6.058618426322937012e-02,1.601539202965795994e-03,-5.823910702019929886e-03,-3.914144355803728104e-03,-2.945644594728946686e-02,-5.095402523875236511e-02,7.290630042552947998e-02,3.109702374786138535e-03
1.142044886946678162e-01,3.319133818149566650e-02,-1.930231973528862000e-02,-1.855445466935634613e-02,-5.514965951442718506e-02,4.263367876410484314e-02,-2.627451904118061066e-02,-1.912250369787216187e-02,8.261549472808837891e-02,-5.722422525286674500e-02,9.439623355865478516e-02,8.281003683805465698e-02,5.040543153882026672e-03,3.272683545947074890e-02,-2.303439937531948090e-02,4.123111069202423096e-02,-3.684846311807632446e-02,2.637931890785694122e-02,-1.316751912236213684e-02,-6.366981565952301025e-02,6.330396863631904125e-04,-6.977307796478271484e-02,1.743525266647338867e-02,2.900113165378570557e-02,8.704175055027008057e-02,-1.883761212229728699e-02,2.928711473941802979e-03,6.009224802255630493e-02,-2.912905812263488770e-02,3.097396716475486755e-02,-4.333143588155508041e-03,1.335041821002960205e-01,2.393909543752670288e-02,4.918125271797180176e-02,-3.933395817875862122e-02,7.803238928318023682e-03,2.275830507278442383e-02,2.351135574281215668e-02,-8.363210596144199371e-03,-7.995037361979484558e-03,7.482763379812240601e-02,-1.183528378605842590e-01,-1.021082848310470581e-01,-7.158074527978897095e-03,4.976905137300491333e-02,-3.616259992122650146e-02,-3.189814276993274689e-03,3.308204561471939087e-02,5.845832452178001404e-02,1.113399676978588104e-02,-2.369888126850128174e-03,2.869349159300327301e-02,9.699017740786075592e-03,-4.269014671444892883e-02,2.102869190275669098e-02,-8.315797895193099976e-03,-7.482937723398208618e-02,1.594270579516887665e-02,2.108000591397285461e-02,-1.625360921025276184e-02,-1.948443241417407990e-02,-1.912734098732471466e-02,-6.714139878749847412e-02,-3.424113616347312927e-03,-5.118169821798801422e-03,3.258805721998214722e-02,9.247396886348724365e-02,-5.811745766550302505e-03,-1.272991299629211426e-03,5.653307959437370300e-02,7.187603414058685303e-02,-7.167483679950237274e-03,-1.986588723957538605e-02,1.088215634226799011e-01,5.458198115229606628e-02,1.342641841620206833e-02,6.101915240287780762e-02,3.723641857504844666e-02,7.342198491096496582e-02,1.282106488943099976e-01,7.086704019457101822e-03,-4.547972604632377625e-02,-3.517056629061698914e-02,-1.212350502610206604e-01,1.102074682712554932e-01,8.459364622831344604e-02,9.774985909461975098e-02,-5.300837010145187378e-02,-6.750980019569396973e-02,-5.154913663864135742e-02,2.301811613142490387e-02,3.456674283370375633e-03,1.969972066581249237e-02,8.681654185056686401e-02,-1.065051276236772537e-02,3.263197839260101318e-02,6.997703015804290771e-02,-1.698827371001243591e-02,4.793135449290275574e-02,-2.893150784075260162e-02
